,Carbon source 1 (category),Carbon source 1 (g/L),Carbon source 1 heat of combustion (kJ/mol),Carbon source 1 heat of combustion (kJ/g),Carbon source 2 (category),Carbon source 2 (g/L),Carbon source 2 heat of combustion (kJ/mol),Carbon source 2 heat of combustion (kJ/g),Product class,Product Gibbs energy of formation in Equilibrator,Number of carbon atoms in the product,Number of hydrogen atoms in the product,Number of oxygen atoms in the product,MW of product (g/mol),Fermentation time (h),Pathway enzymatic steps,ATP cost,NADH or NADPH cost,Reactor type,Cultivation volume (L),Medium type,Temperature,pH,Estimation of N2 levels,Genes modified,Genes deleted,Genes overexpressed,Heterologous genes
3107,1.0,60.0,2805.0,15.58,0.0,0.0,0.0,0.0,3.0,1427.7,15.0,24.0,0.0,204.0,72.0,13.0,18.0,17.0,1.0,0.05,1.0,30.0,5.0,3.0,12.0,9.0,1.0,3.0
131,1.0,80.0,2805.0,15.58,0.0,0.0,0.0,0.0,4.0,3394.8,40.0,56.0,0.0,536.0,72.0,13.0,24.0,20.0,5.0,0.003,3.0,30.0,0.0,2.0,2.0,0.0,1.0,2.0
1841,1.0,20.0,2805.0,15.58,0.0,0.0,0.0,0.0,6.0,264.3,4.0,10.0,1.0,74.0,24.0,6.0,1.0,4.0,1.0,0.05,3.0,30.0,0.0,1.0,1.0,1.0,1.0,0.0
4156,2.0,100.0,1660.45,18.0,0.0,0.0,0.0,0.0,1.0,-619.9,5.0,6.0,5.0,146.0,24.0,0.0,0.0,0.0,2.0,3.0,1.0,28.0,4.5,2.0,0.0,0.0,0.0,0.0
2483,1.0,80.0,2805.0,15.58,0.0,0.0,0.0,0.0,4.0,3154.9,40.0,56.0,1.0,552.0,72.0,14.0,24.0,22.0,5.0,0.003,3.0,30.0,0.0,2.0,7.0,0.0,3.0,6.0
1761,1.0,20.0,2805.0,15.58,0.0,0.0,0.0,0.0,3.0,841.0,10.0,16.0,0.0,136.0,120.0,9.0,6.0,4.0,1.0,0.1,3.0,20.0,5.75,2.0,1.0,0.0,1.0,1.0
578,1.0,10.0,2805.0,15.58,2.0,10.0,1660.45,18.0,4.0,3394.8,40.0,56.0,0.0,536.0,96.0,13.0,24.0,20.0,1.0,0.02,3.0,28.0,0.0,2.0,3.0,0.0,4.0,2.0
3900,2.0,200.0,1660.45,18.0,0.0,0.0,0.0,0.0,7.0,-366.5,4.0,10.0,4.0,122.0,120.0,2.0,0.0,-1.0,1.0,0.05,1.0,30.0,3.0,1.0,0.0,0.0,0.0,0.0
2591,1.0,30.0,2805.0,15.58,0.0,0.0,0.0,0.0,4.0,3687.0,40.0,56.0,0.0,536.0,96.0,12.0,24.0,20.0,1.0,0.05,2.0,30.0,5.5,1.0,3.0,0.0,2.0,3.0
430,5.0,19.6,1165.3,13.15,0.0,0.0,0.0,0.0,9.0,-134.4,6.0,6.0,3.0,126.0,96.0,2.0,2.0,0.0,1.0,0.01,2.0,28.0,0.0,2.0,4.0,0.0,5.0,1.0
1257,1.0,20.0,2805.0,15.58,0.0,0.0,0.0,0.0,4.0,387.2,30.0,50.0,2.0,442.0,168.0,13.0,18.0,15.0,1.0,0.05,3.0,28.0,0.0,2.0,3.0,0.0,0.0,4.0
2529,1.0,60.0,2805.0,15.58,8.0,60.0,2810.4,16.0,2.0,-203.2,17.6,33.8,2.0,869.7,168.0,12.0,23.4,46.9,1.0,0.05,2.0,30.0,0.0,2.0,2.0,0.0,0.0,3.0
344,1.0,20.0,2805.0,15.58,0.0,0.0,0.0,0.0,9.0,-134.4,6.0,6.0,3.0,126.0,96.0,2.0,2.0,0.0,1.0,0.01,1.0,28.0,0.0,2.0,4.0,0.0,5.0,1.0
4396,20.0,5.5,105803.0,6.3,0.0,0.0,0.0,0.0,10.0,-63.0,1.0,1.82,0.51,0.0,28.0,0.0,0.0,0.0,5.0,0.002,2.0,28.0,6.8,1.0,5.0,1.0,0.0,5.0
3255,1.0,20.0,2805.0,15.58,0.0,0.0,0.0,0.0,4.0,3687.0,40.0,56.0,0.0,536.0,24.0,12.0,24.0,20.0,1.0,0.05,3.0,30.0,6.0,3.0,7.0,2.0,2.0,4.0
2786,2.0,100.0,1660.45,18.0,0.0,0.0,0.0,0.0,7.0,-333.1,6.0,14.0,6.0,182.0,168.0,2.0,0.0,1.0,1.0,0.05,2.0,28.0,6.0,2.0,0.0,1.0,0.0,0.0
1956,1.0,40.0,2805.0,15.58,0.0,0.0,0.0,0.0,5.0,-160.2,15.0,12.0,5.0,272.0,144.0,10.0,5.0,1.0,1.0,0.025,2.0,30.0,4.5,2.0,5.0,0.0,3.0,4.0
1695,1.0,20.0,2805.0,15.58,0.0,0.0,0.0,0.0,1.0,-168.0,6.0,12.0,4.0,148.0,96.0,3.0,0.0,2.0,1.0,0.05,3.0,30.0,0.0,2.0,2.0,0.0,1.0,2.0
1240,1.0,20.0,2805.0,15.58,0.0,0.0,0.0,0.0,4.0,387.2,30.0,50.0,2.0,442.0,168.0,13.0,18.0,15.0,1.0,0.05,3.0,28.0,0.0,2.0,2.0,0.0,0.0,3.0
853,2.0,70.0,1660.45,18.0,0.0,0.0,0.0,0.0,7.0,-366.5,4.0,10.0,4.0,122.0,96.0,2.0,0.0,-1.0,1.0,0.05,3.0,28.0,0.0,2.0,1.0,2.0,0.0,0.0
4459,10.0,13.0,34734.5,40.0,2.0,10.0,1660.45,18.0,10.0,-63.0,1.0,1.82,0.51,0.0,115.0,0.0,0.0,0.0,1.0,0.05,1.0,28.0,6.5,1.0,0.0,0.0,0.0,0.0
1339,1.0,20.0,2805.0,15.58,6.0,2.0,1370.0,29.7,3.0,912.6,13.0,20.0,1.0,192.0,120.0,14.0,24.0,20.0,1.0,0.025,3.0,30.0,0.0,2.0,13.0,0.0,10.0,6.0
3936,1.0,30.0,2805.0,15.58,0.0,0.0,0.0,0.0,10.0,-63.0,1.0,1.82,0.51,0.0,24.0,0.0,0.0,0.0,1.0,0.1,1.0,30.0,4.37,1.0,0.0,0.0,0.0,0.0
927,2.0,80.0,1660.45,18.0,0.0,0.0,0.0,0.0,1.0,-619.9,5.0,6.0,5.0,146.0,120.0,0.0,0.0,0.0,1.0,0.05,1.0,28.0,5.5,1.0,0.0,0.0,0.0,0.0
4596,2.0,20.0,1660.45,18.0,42.0,6.0,1528.3,20.9,2.0,-203.2,17.6,33.8,2.0,869.7,48.0,12.0,23.4,46.9,1.0,0.2,1.0,27.0,6.0,1.0,0.0,0.0,0.0,0.0
2851,20.0,200.0,105803.0,6.3,0.0,0.0,0.0,0.0,7.0,-366.5,4.0,10.0,4.0,122.0,240.0,2.0,0.0,-1.0,4.0,2.0,1.0,30.0,5.0,1.0,0.0,0.0,0.0,1.0
3277,1.0,100.0,2805.0,15.58,0.0,0.0,0.0,0.0,1.0,-338.1,3.0,4.0,3.0,88.0,96.0,0.0,0.0,0.0,1.0,0.05,3.0,30.0,7.0,3.0,1.0,0.0,0.0,2.0
4418,1.0,40.0,2805.0,15.58,0.0,0.0,0.0,0.0,1.0,-22.6,9.0,7.0,3.0,163.0,120.0,10.0,9.0,18.0,1.0,0.03,1.0,30.0,0.0,3.0,0.0,6.0,11.0,0.0
3073,42.0,3.5,1327.85,22.0,0.0,0.0,0.0,0.0,2.0,-203.2,17.6,33.8,2.0,869.7,27.0,12.0,23.4,46.9,1.0,0.2,1.0,27.0,6.0,2.0,0.0,0.0,0.0,0.0
1715,1.0,20.0,2805.0,15.58,0.0,0.0,0.0,0.0,3.0,2815.2,15.0,24.0,0.0,204.0,120.0,10.0,18.0,12.0,1.0,0.05,3.0,30.0,0.0,2.0,8.0,0.0,6.0,3.0
2036,42.0,50.0,1327.85,22.0,0.0,0.0,0.0,0.0,2.0,-203.2,17.6,33.8,2.0,869.7,264.0,12.0,23.4,46.9,1.0,0.1,3.0,28.0,7.0,1.0,0.0,0.0,0.0,0.0
4103,1.0,20.0,2805.0,15.58,0.0,0.0,0.0,0.0,1.0,1020.2,12.0,16.0,4.0,224.0,96.0,10.0,9.0,18.0,1.0,0.03,1.0,30.0,0.0,2.0,2.0,0.0,0.0,3.0
750,2.0,150.0,1660.45,18.0,0.0,0.0,0.0,0.0,1.0,-507.6,4.0,6.0,4.0,118.0,380.0,0.0,0.0,0.0,1.0,0.05,1.0,28.0,5.5,2.0,0.0,0.0,0.0,0.0
2556,1.0,10.0,2805.0,15.58,8.0,20.0,2810.4,16.0,4.0,3687.0,40.0,56.0,0.0,536.0,168.0,12.0,24.0,20.0,1.0,0.05,2.0,30.0,0.0,2.0,2.0,0.0,0.0,3.0
2337,1.0,80.0,2805.0,15.58,0.0,0.0,0.0,0.0,4.0,2915.1,40.0,52.0,2.0,564.0,72.0,15.0,24.0,24.0,5.0,0.003,3.0,30.0,0.0,2.0,7.0,0.0,3.0,6.0
2405,1.0,80.0,2805.0,15.58,0.0,0.0,0.0,0.0,4.0,3154.9,40.0,56.0,1.0,552.0,72.0,14.0,24.0,22.0,5.0,0.003,3.0,30.0,0.0,2.0,5.0,0.0,2.0,4.0
3852,10.0,10.0,34734.5,40.0,0.0,0.0,0.0,0.0,10.0,-63.0,1.0,1.82,0.51,0.0,192.0,0.0,0.0,0.0,1.0,0.05,1.0,29.5,5.25,1.0,0.0,0.0,0.0,0.0
3791,1.0,61.0,2805.0,15.58,7.0,47.6,2342.2,16.0,2.0,-203.2,17.6,33.8,2.0,869.7,48.0,12.0,23.4,46.9,5.0,0.0005,1.0,28.0,6.0,1.0,0.0,0.0,0.0,0.0
4185,1.0,50.0,2805.0,15.58,8.0,50.0,2810.4,16.0,1.0,-952.0,6.0,8.0,7.0,192.0,72.0,0.0,0.0,0.0,2.0,2.0,1.0,30.0,6.8,1.0,0.0,0.0,0.0,0.0
474,1.0,20.0,2805.0,15.58,6.0,1.1835,1370.0,29.7,6.0,-237.483351708931,19.1686879823594,37.2855567805954,2.0,299.309812568908,72.0,10.0,8.58434399117971,17.1686879823594,1.0,0.05,3.0,30.0,0.0,2.0,1.0,1.0,1.0,1.0
2943,1.0,60.0,2805.0,15.58,0.0,0.0,0.0,0.0,6.0,-218.252100840336,17.5798319327731,33.03081232493,2.0,275.988795518207,144.0,7.0,7.78991596638655,15.5798319327731,1.0,0.05,1.0,30.0,6.8,3.0,7.0,6.0,2.0,0.0
4310,43.0,43.6,34734.5,17.9,24.0,20.0,5631.6,16.5,1.0,-945.1,6.0,8.0,7.0,192.0,48.0,0.0,0.0,0.0,1.0,0.1,1.0,20.0,5.5,2.0,0.0,0.0,0.0,0.0
4445,10.0,7.0,34734.5,40.0,1.0,18.0,2805.0,15.58,1.0,-952.0,6.0,8.0,7.0,192.0,115.0,0.0,0.0,0.0,1.0,0.05,1.0,28.0,6.5,1.0,0.0,0.0,0.0,0.0
4481,2.0,100.0,1660.45,18.0,0.0,0.0,0.0,0.0,1.0,-619.9,5.0,6.0,5.0,146.0,96.0,0.0,0.0,0.0,1.0,0.05,1.0,28.0,2.79,1.0,0.0,0.0,0.0,0.0
1119,2.0,30.0,1660.45,18.0,5.0,0.1,1165.3,13.2,3.0,841.0,10.0,16.0,0.0,136.0,96.0,10.0,6.0,4.0,1.0,0.05,3.0,30.0,0.0,2.0,3.0,0.0,3.0,2.0
2277,1.0,80.0,2805.0,15.58,0.0,0.0,0.0,0.0,4.0,3394.8,40.0,56.0,0.0,536.0,72.0,13.0,24.0,20.0,5.0,0.003,3.0,30.0,0.0,2.0,7.0,0.0,2.0,6.0
3654,2.0,20.0,1660.45,18.0,0.0,0.0,0.0,0.0,6.0,-218.252100840336,17.5798319327731,33.03081232493,2.0,275.988795518207,60.0,7.0,7.78991596638655,15.5798319327731,1.0,0.1,2.0,30.0,0.0,3.0,0.0,0.0,0.0,0.0
998,2.5,20.0,1660.45,18.0,0.0,0.0,0.0,0.0,1.0,-619.9,5.0,6.0,5.0,146.0,144.0,0.0,0.0,0.0,1.0,0.05,1.0,28.0,0.0,3.0,0.0,0.0,0.0,0.0
2889,4.0,50.0,874.0,14.55,0.0,0.0,0.0,0.0,1.0,-952.0,6.0,8.0,7.0,192.0,78.0,0.0,0.0,0.0,2.0,0.15,1.0,30.0,7.0,3.0,1.0,0.0,2.0,0.0
1318,1.0,20.0,2805.0,15.58,0.0,0.0,0.0,0.0,3.0,2815.2,30.0,50.0,0.0,410.0,168.0,10.0,18.0,12.0,1.0,0.05,3.0,28.0,0.0,2.0,6.0,0.0,4.0,3.0
2458,1.0,80.0,2805.0,15.58,0.0,0.0,0.0,0.0,4.0,3154.9,40.0,56.0,1.0,552.0,72.0,14.0,24.0,22.0,5.0,0.003,3.0,30.0,0.0,2.0,7.0,0.0,3.0,6.0
4501,10.0,14.0,34734.5,40.0,0.0,0.0,0.0,0.0,2.0,-203.2,17.6,33.8,2.0,869.7,75.0,12.0,23.4,46.9,1.0,0.05,2.0,28.0,6.0,2.0,0.0,0.0,0.0,0.0
3915,1.0,20.0,2805.0,15.58,0.0,0.0,0.0,0.0,10.0,-63.0,1.0,1.82,0.51,0.0,48.0,0.0,0.0,0.0,1.0,0.025,1.0,30.0,7.5,3.0,0.0,1.0,0.0,0.0
2902,1.0,160.0,2805.0,15.58,0.0,0.0,0.0,0.0,1.0,-952.0,6.0,8.0,7.0,192.0,192.0,0.0,0.0,0.0,1.0,0.1,1.0,30.0,0.0,1.0,0.0,0.0,0.0,1.0
66,1.0,126.25,2805.0,15.58,0.0,0.0,0.0,0.0,2.0,-203.2,17.6,33.8,2.0,869.7,122.0,12.0,23.4,46.9,2.0,4.0,3.0,28.0,5.5,2.0,12.0,7.0,6.0,2.0
75,2.0,60.0,2805.0,18.0,0.0,0.0,0.0,0.0,1.0,-952.0,6.0,8.0,7.0,192.0,72.0,0.0,0.0,0.0,1.0,0.05,3.0,28.0,6.0,1.0,0.0,0.0,0.0,0.0
584,1.0,20.0,2805.0,15.58,0.0,0.0,0.0,0.0,3.0,583.0,15.0,22.0,1.0,218.0,120.0,11.0,9.0,7.0,1.0,0.03,3.0,30.0,0.0,2.0,2.0,0.0,0.0,3.0
1712,1.0,20.0,2805.0,15.58,0.0,0.0,0.0,0.0,3.0,2815.2,15.0,24.0,0.0,204.0,120.0,10.0,18.0,12.0,1.0,0.05,3.0,30.0,0.0,2.0,4.0,0.0,2.0,3.0
570,1.0,20.0,2805.0,15.58,0.0,0.0,0.0,0.0,4.0,3394.8,40.0,56.0,0.0,536.0,96.0,13.0,24.0,20.0,1.0,0.02,3.0,28.0,0.0,2.0,0.0,0.0,0.0,0.0
3650,1.0,80.0,2805.0,15.58,0.0,0.0,0.0,0.0,1.0,422.9,15.0,19.0,4.0,263.31,72.0,3.0,2.0,0.0,5.0,0.0025,3.0,30.0,5.5,3.0,0.0,0.0,0.0,0.0
4454,10.0,10.0,34734.5,40.0,1.0,34.0,2805.0,15.58,2.0,-203.2,17.6,33.8,2.0,869.7,115.0,12.0,23.4,46.9,1.0,0.05,1.0,28.0,6.5,1.0,0.0,0.0,0.0,0.0
1647,1.0,20.0,2805.0,15.58,0.0,0.0,0.0,0.0,8.0,-296.2,12.0,16.0,7.0,272.0,48.0,8.0,2.0,2.0,1.0,0.03,3.0,30.0,0.0,2.0,4.0,0.0,2.0,3.0
1843,1.0,20.0,2805.0,15.58,0.0,0.0,0.0,0.0,6.0,264.3,4.0,10.0,1.0,74.0,24.0,6.0,1.0,4.0,1.0,0.05,3.0,30.0,0.0,1.0,1.0,1.0,1.0,0.0
138,1.0,80.0,2805.0,15.58,0.0,0.0,0.0,0.0,4.0,3394.8,40.0,56.0,0.0,536.0,72.0,13.0,24.0,20.0,5.0,0.003,3.0,30.0,0.0,2.0,4.0,0.0,2.0,2.0
886,2.0,70.0,1660.45,18.0,0.0,0.0,0.0,0.0,1.0,-338.1,3.0,4.0,3.0,88.0,96.0,0.0,0.0,0.0,1.0,0.05,3.0,28.0,0.0,2.0,2.0,2.0,1.0,1.0
3829,10.0,10.0,34734.5,40.0,0.0,0.0,0.0,0.0,1.0,-619.9,5.0,6.0,5.0,146.0,192.0,0.0,0.0,0.0,1.0,0.05,1.0,29.5,5.25,1.0,0.0,0.0,0.0,0.0
4306,43.0,43.6,34734.5,17.9,24.0,20.0,5631.6,16.5,1.0,-952.0,6.0,8.0,7.0,192.0,48.0,0.0,0.0,0.0,1.0,0.1,1.0,20.0,5.5,3.0,0.0,0.0,0.0,0.0
3477,2.0,100.0,1660.45,18.0,0.0,0.0,0.0,0.0,7.0,-252.9,5.0,12.0,5.0,152.0,132.0,3.0,6.0,1.0,2.0,2.0,1.0,28.0,0.0,1.0,2.0,0.0,0.0,3.0
2895,4.0,50.0,874.0,14.55,0.0,0.0,0.0,0.0,2.0,-203.2,17.6,33.8,2.0,869.7,78.0,12.0,23.4,46.9,2.0,0.15,1.0,30.0,7.0,3.0,1.0,0.0,2.0,0.0
3878,2.5,112.5,1660.45,18.0,0.0,0.0,0.0,0.0,10.0,-63.0,1.0,1.82,0.51,0.0,120.0,0.0,0.0,0.0,1.0,0.5,1.0,28.0,6.5,1.0,0.0,0.0,0.0,0.0
3316,1.0,100.0,2805.0,15.58,0.0,0.0,0.0,0.0,1.0,-619.9,5.0,6.0,5.0,146.0,96.0,0.0,0.0,0.0,1.0,0.05,3.0,30.0,7.0,3.0,1.0,0.0,0.0,2.0
2276,1.0,80.0,2805.0,15.58,0.0,0.0,0.0,0.0,4.0,3394.8,40.0,56.0,0.0,536.0,72.0,13.0,24.0,20.0,5.0,0.003,3.0,30.0,0.0,2.0,7.0,0.0,2.0,6.0
4012,2.0,4.0,1660.45,18.0,0.0,0.0,0.0,0.0,2.0,-203.2,17.6,33.8,2.0,869.7,18.0,12.0,23.4,46.9,1.0,0.01,1.0,15.0,5.5,2.0,0.0,0.0,0.0,0.0
1797,10.0,27.9,34734.5,40.0,0.0,0.0,0.0,0.0,3.0,841.0,10.0,16.0,0.0,136.0,216.0,9.0,6.0,4.0,1.0,0.05,3.0,30.0,5.7,2.0,1.0,0.0,1.0,1.0
4344,43.0,43.6,34734.5,17.9,24.0,20.0,5631.6,16.5,1.0,-945.1,6.0,8.0,7.0,192.0,48.0,0.0,0.0,0.0,1.0,0.1,1.0,20.0,5.5,1.0,0.0,0.0,0.0,0.0
470,1.0,20.0,2805.0,15.58,6.0,3.156,1370.0,29.7,6.0,-247.434857723577,19.0853658536585,37.3556910569106,2.0,298.380081300813,72.0,10.0,8.54268292682927,17.0853658536585,1.0,0.05,3.0,30.0,0.0,2.0,0.0,0.0,1.0,1.0
80,2.0,90.0,1660.45,18.0,0.0,0.0,0.0,0.0,1.0,-952.0,6.0,8.0,7.0,192.0,310.0,0.0,0.0,0.0,1.0,0.05,3.0,28.0,6.0,1.0,0.0,0.0,0.0,0.0
3962,2.0,100.0,1660.45,18.0,0.0,0.0,0.0,0.0,1.0,-619.9,5.0,6.0,5.0,146.0,144.0,0.0,0.0,0.0,1.0,0.05,1.0,28.0,4.5,1.0,0.0,0.0,0.0,0.0
2367,1.0,80.0,2805.0,15.58,0.0,0.0,0.0,0.0,4.0,2915.1,40.0,52.0,2.0,564.0,72.0,15.0,24.0,24.0,5.0,0.003,3.0,30.0,0.0,2.0,7.0,0.0,3.0,6.0
2459,1.0,80.0,2805.0,15.58,0.0,0.0,0.0,0.0,4.0,3154.9,40.0,56.0,1.0,552.0,72.0,14.0,24.0,22.0,5.0,0.003,3.0,30.0,0.0,2.0,7.0,0.0,3.0,6.0
3376,1.0,480.0,2805.0,15.58,0.0,0.0,0.0,0.0,1.0,-952.0,6.0,8.0,7.0,192.0,144.0,0.0,0.0,0.0,4.0,105.93,1.0,28.0,5.5,3.0,0.0,0.0,0.0,0.0
3498,1.0,20.0,2805.0,15.58,0.0,0.0,0.0,0.0,1.0,-945.1,6.0,8.0,7.0,192.0,96.0,2.0,0.0,0.0,1.0,0.01,2.0,30.0,0.0,3.0,1.0,1.0,0.0,0.0
4468,10.0,7.0,34734.5,40.0,1.0,15.0,2805.0,15.58,10.0,-63.0,1.0,1.82,0.51,0.0,115.0,0.0,0.0,0.0,1.0,0.05,1.0,28.0,6.5,1.0,0.0,0.0,0.0,0.0
593,1.0,20.0,2805.0,15.58,0.0,0.0,0.0,0.0,1.0,-952.0,6.0,8.0,7.0,192.0,72.0,0.0,0.0,0.0,1.0,0.2,3.0,28.0,0.0,1.0,0.0,1.0,0.0,0.0
3576,10.0,100.0,34734.5,40.0,0.0,0.0,0.0,0.0,2.0,-203.2,17.6,33.8,2.0,869.7,120.0,12.0,23.4,46.9,1.0,2.1,2.0,30.0,5.5,2.0,0.0,0.0,0.0,0.0
2110,1.0,20.0,2805.0,15.58,0.0,0.0,0.0,0.0,3.0,161.4,15.0,24.0,0.0,204.0,144.0,10.0,9.0,6.0,1.0,0.04,2.0,30.0,0.0,2.0,2.0,0.0,3.0,1.0
4098,1.0,122.2,2805.0,15.58,0.0,0.0,0.0,0.0,4.0,3394.8,40.0,56.0,0.0,536.0,102.0,13.0,24.0,20.0,4.0,4.0,3.0,30.0,5.5,3.0,8.0,3.0,1.0,5.0
2071,1.0,20.0,2805.0,15.58,0.0,0.0,0.0,0.0,3.0,2815.2,15.0,24.0,0.0,204.0,120.0,10.0,18.0,12.0,1.0,0.03,3.0,30.0,0.0,2.0,2.0,0.0,3.0,1.0
56,1.0,10.0,2805.0,15.58,0.0,0.0,0.0,0.0,4.0,3394.8,40.0,56.0,0.0,536.0,96.0,13.0,24.0,20.0,1.0,0.05,3.0,28.0,0.0,2.0,12.0,7.0,6.0,2.0
1694,1.0,20.0,2805.0,15.58,0.0,0.0,0.0,0.0,1.0,-168.0,6.0,12.0,4.0,148.0,96.0,3.0,0.0,2.0,1.0,0.05,3.0,30.0,0.0,2.0,2.0,0.0,1.0,2.0
3361,1.0,100.0,2805.0,15.58,0.0,0.0,0.0,0.0,1.0,-619.9,5.0,6.0,5.0,146.0,386.0,0.0,0.0,0.0,4.0,3.5,3.0,30.0,0.0,3.0,3.0,0.0,0.0,4.0
4585,1.0,20.0,2805.0,15.58,0.0,0.0,0.0,0.0,6.0,164.0,3.0,8.0,0.0,60.1,72.0,0.0,0.0,0.0,1.0,0.05,3.0,30.0,5.89,3.0,3.0,0.0,4.0,0.0
462,1.0,20.0,2805.0,15.58,0.0,0.0,0.0,0.0,6.0,-237.483351708931,19.1686879823594,37.2855567805954,2.0,299.309812568908,72.0,10.0,8.58434399117971,17.1686879823594,1.0,0.05,3.0,30.0,0.0,2.0,3.0,1.0,3.0,1.0
1262,1.0,20.0,2805.0,15.58,0.0,0.0,0.0,0.0,4.0,387.2,30.0,50.0,2.0,442.0,168.0,13.0,18.0,15.0,1.0,0.05,3.0,28.0,0.0,2.0,4.0,0.0,0.0,5.0
522,2.0,50.0,1660.45,18.0,0.0,0.0,0.0,0.0,1.0,-952.0,6.0,8.0,7.0,192.0,72.0,0.0,0.0,0.0,1.0,0.05,2.0,28.0,6.0,2.0,0.0,0.0,0.0,0.0
4222,7.0,35.0,2342.2,16.0,0.0,0.0,0.0,0.0,7.0,-260.7,5.0,12.0,5.0,152.0,144.0,1.0,0.0,1.0,1.0,0.1,1.0,30.0,6.8,2.0,0.0,0.0,0.0,0.0
3026,7.0,40.0,2342.2,16.0,0.0,0.0,0.0,0.0,2.0,-203.2,17.6,33.8,2.0,869.7,121.0,12.0,23.4,46.9,1.0,0.05,3.0,28.0,0.0,2.0,5.0,1.0,5.0,1.0
3847,10.0,10.0,34734.5,40.0,0.0,0.0,0.0,0.0,10.0,-63.0,1.0,1.82,0.51,0.0,192.0,0.0,0.0,0.0,1.0,0.05,1.0,29.5,5.25,1.0,0.0,0.0,0.0,0.0
588,1.0,20.0,2805.0,15.58,0.0,0.0,0.0,0.0,3.0,207.2,15.0,24.0,0.0,204.0,120.0,10.0,9.0,6.0,1.0,0.03,3.0,30.0,0.0,2.0,2.0,0.0,0.0,3.0
2298,1.0,80.0,2805.0,15.58,0.0,0.0,0.0,0.0,4.0,3394.8,40.0,56.0,0.0,536.0,72.0,13.0,24.0,20.0,5.0,0.003,3.0,30.0,0.0,2.0,7.0,0.0,3.0,6.0
2854,2.0,240.0,1660.45,18.0,0.0,0.0,0.0,0.0,1.0,-945.1,6.0,8.0,7.0,192.0,230.0,0.0,0.0,0.0,4.0,2.0,1.0,30.0,3.0,1.0,0.0,0.0,0.0,1.0
4388,20.0,5.5,105803.0,6.3,0.0,0.0,0.0,0.0,10.0,-63.0,1.0,1.82,0.51,0.0,28.0,0.0,0.0,0.0,5.0,0.002,2.0,28.0,6.8,3.0,5.0,1.0,0.0,5.0
36,1.0,10.0,2805.0,15.58,0.0,0.0,0.0,0.0,4.0,3394.8,40.0,56.0,0.0,536.0,96.0,13.0,24.0,20.0,1.0,0.05,3.0,28.0,0.0,2.0,2.0,0.0,1.0,2.0
411,1.0,20.0,2805.0,15.58,4.0,13.7,874.0,14.55,9.0,-134.4,6.0,6.0,3.0,126.0,96.0,2.0,2.0,0.0,1.0,0.01,1.0,28.0,0.0,1.0,0.0,0.0,1.0,1.0
655,2.5,33.550000000000004,1660.45,18.0,0.0,0.0,0.0,0.0,1.0,-238.4,2.0,4.0,2.0,60.0,96.0,2.0,0.0,-1.0,2.0,1.0,3.0,28.0,6.0,2.0,0.0,1.0,0.0,0.0
2437,1.0,80.0,2805.0,15.58,0.0,0.0,0.0,0.0,4.0,3154.9,40.0,56.0,1.0,552.0,72.0,14.0,24.0,22.0,5.0,0.003,3.0,30.0,0.0,2.0,7.0,0.0,3.0,6.0
352,1.0,20.0,2805.0,15.58,0.0,0.0,0.0,0.0,9.0,-134.4,6.0,6.0,3.0,126.0,96.0,2.0,2.0,0.0,1.0,0.01,1.0,28.0,0.0,2.0,2.0,0.0,3.0,1.0
4449,10.0,10.0,34734.5,40.0,2.0,23.0,1660.45,18.0,2.0,-203.2,17.6,33.8,2.0,869.7,115.0,12.0,23.4,46.9,1.0,0.05,1.0,28.0,6.5,1.0,0.0,0.0,0.0,0.0
1281,1.0,20.0,2805.0,15.58,0.0,0.0,0.0,0.0,4.0,387.2,30.0,50.0,2.0,442.0,168.0,13.0,18.0,15.0,1.0,0.05,3.0,28.0,0.0,2.0,6.0,0.0,3.0,4.0
3220,2.0,100.0,1660.45,18.0,0.0,0.0,0.0,0.0,7.0,-333.1,6.0,14.0,6.0,182.0,72.0,2.0,0.0,1.0,2.0,1.2,1.0,30.0,5.5,1.0,1.0,1.0,1.0,0.0
2213,1.0,80.0,2805.0,15.58,0.0,0.0,0.0,0.0,4.0,3394.8,40.0,56.0,0.0,536.0,72.0,13.0,24.0,20.0,5.0,0.003,3.0,30.0,0.0,2.0,5.0,0.0,2.0,4.0
2868,1.0,40.0,2805.0,15.58,2.0,240.0,1660.0,18.0,7.0,-943.8,6.0,14.0,6.0,182.0,230.0,2.0,0.0,1.0,4.0,2.0,1.0,30.0,3.0,1.0,0.0,0.0,0.0,0.0
4371,1.0,158.0,2805.0,15.58,0.0,0.0,0.0,0.0,1.0,-945.1,6.0,8.0,7.0,192.0,144.0,0.0,0.0,0.0,2.0,6.0,1.0,30.0,6.0,2.0,0.0,0.0,0.0,0.0
3841,10.0,10.0,34734.5,40.0,0.0,0.0,0.0,0.0,1.0,-619.9,5.0,6.0,5.0,146.0,192.0,0.0,0.0,0.0,1.0,0.05,1.0,29.5,5.25,1.0,0.0,0.0,0.0,0.0
4681,1.0,0.0,2805.0,15.58,0.0,0.0,0.0,0.0,4.0,3394.8,40.0,56.0,0.0,536.0,89.0,13.0,24.0,20.0,4.0,0.75,3.0,29.0,5.5,3.0,0.0,2.0,12.0,3.0
1069,1.0,30.0,2805.0,15.58,0.0,0.0,0.0,0.0,1.0,-338.1,3.0,4.0,3.0,88.0,96.0,0.0,0.0,0.0,1.0,0.05,1.0,28.0,5.0,3.0,0.0,0.0,0.0,0.0
